Date,Type,Link
2020-11-17 02:47:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6733273223707811840
2020-11-16 00:42:46,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6733240189319163904
2020-11-15 04:23:36,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6730414544201543680
2020-11-13 12:41:39,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6730175413592604672
2020-11-12 06:31:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6732069317409599488
2020-11-11 13:34:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6732242435931541504
2020-11-11 11:49:08,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6730086811797905409
2020-11-09 13:43:24,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6731515021907517440
2020-11-09 13:41:28,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6727207747236044800
2020-11-09 10:06:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6731461261021720576
2020-11-09 04:20:24,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6730899989536505857
2020-11-08 02:40:47,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6730759800017219584
2020-11-08 00:21:49,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6726717167607382016
2020-11-07 11:56:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6726697670771142656
2020-11-07 11:54:02,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6727056313416867841
2020-11-07 11:53:53,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6730692709910216704
2020-11-07 03:30:38,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6729639671225303040
2020-11-07 01:12:39,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6725800524827922432
2020-11-07 01:08:41,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6729216124157784064
2020-11-07 01:04:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A8987298515279302654
2020-11-06 12:37:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6730406265916289024
2020-11-05 15:38:40,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6729836799847464961
2020-11-05 15:36:33,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6726801658841505793
2020-11-05 14:22:46,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6729597142740033536
2020-11-04 07:46:46,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6729082221644382208
2020-11-04 06:31:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6729616541538750464
2020-11-04 00:29:24,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6729397239229284352
2020-11-03 05:23:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6729258642647851008
2020-11-02 01:54:39,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6728219726490714112
2020-11-01 17:14:02,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6725274848903487488
2020-11-01 10:00:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6728299806571147264
2020-10-30 10:12:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6724696368289599488
2020-10-29 23:57:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6727452677887836160
2020-10-29 16:27:40,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6724492313860689920
2020-10-28 16:16:44,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6726534360272564224
2020-10-28 16:15:06,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6722420923485552640
2020-10-28 14:24:21,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6727096256033759232
2020-10-28 08:43:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6725779974881587200
2020-10-27 06:53:58,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A8460711409408753835
2020-10-27 06:48:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6726705847528931328
2020-10-27 04:38:00,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6726703737441808384
2020-10-26 18:03:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6721559385832742912
2020-10-25 14:07:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6722864931865276416?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6722864931865276416%2C6724358331995058176%29
2020-10-25 14:07:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6722864931865276416?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6722864931865276416%2C6722915447194345472%29
2020-10-25 14:07:07,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6722864931865276416
2020-10-25 00:37:00,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6725621612110069760
2020-10-24 15:24:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6723129182244732928
2020-10-24 09:27:37,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6722056285967278080
2020-10-24 07:51:49,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6722384809475371008
2020-10-22 14:17:27,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6724893798251462656
2020-10-22 14:15:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6725042309144170496
2020-10-22 03:35:06,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6723832354617483264
2020-10-20 17:00:51,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6724265654976950272
2020-10-20 05:54:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6723272659762847744
2020-10-20 00:32:26,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6723829206364504065
2020-10-19 12:20:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6723919478683500544
2020-10-18 16:41:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6723507976335867904
2020-10-18 16:37:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6723469429235093504
2020-10-18 14:33:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6719984245772754944?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6719984245772754944%2C6723423875943686144%29
2020-10-16 11:39:15,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6722758804712370176
2020-10-16 11:28:23,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6722788100990414848
2020-10-16 06:21:51,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6721818706218938369
2020-10-15 06:17:55,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6722021915390693376
2020-10-14 16:47:44,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6721672514252115968
2020-10-13 11:31:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6719183496650252288?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6719183496650252288%2C6719323602296070144%29
2020-10-13 10:26:05,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6721491088219090944
2020-10-12 07:03:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6721292725125206016
2020-10-10 01:46:32,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6716154572928229376
2020-10-10 01:46:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6716154572928229376?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6716154572928229376%2C6720384571453526016%29
2020-10-09 05:18:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6720013837719887872
2020-10-06 04:40:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6718612610381602816
2020-10-06 04:40:00,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6716211952500137984
2020-10-05 07:32:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6718769862791036929
2020-10-02 09:00:33,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6716598919209582592
2020-09-28 06:54:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6713290142691430400
2020-09-25 09:18:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6715139558222127105
2020-09-25 09:16:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6715071510836502528
2020-09-23 16:06:22,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6714429654859571201
2020-09-21 03:17:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6713519466325532674
2020-09-15 13:52:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6711211391178551296
2020-09-14 08:27:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6708731885436186624
2020-09-13 15:44:19,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6710413548901711872
2020-09-11 12:46:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6710041176889679872
2020-08-29 19:02:51,MAYBE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6704833048934006784
2020-08-27 18:36:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6701068129251991552
2020-08-26 18:13:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A12024092-6704194030265212928
2020-08-23 18:00:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6703212262099943424?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6703212262099943424%2C6703358216555819008%29
2020-08-23 10:06:24,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6702491254288072704
2020-08-17 13:24:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6697771328054796288
2020-07-09 14:20:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6686670907072671745
2020-06-30 07:55:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6676554672855113728
2020-06-22 17:38:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6680875577127268352
2020-06-13 18:32:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6675755983102369792
2020-05-15 13:00:56,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6666560604263841792
2019-12-03 18:59:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6607703031691771904
2019-11-20 14:01:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6602091858007031808
2019-11-12 08:29:10,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6597788034631077888
2019-09-30 12:43:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6583613036819513344
2019-08-29 12:57:14,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6572395401192792064
2019-08-07 11:26:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6564496687568650240?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6564496687568650240%2C6564806121020846080%29
2019-08-02 17:13:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6562987990770126848
2019-07-27 07:25:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6559543883922010112
2019-07-27 07:22:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6560024294942924800
2019-07-21 12:39:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6558263169876361216
2019-03-31 17:57:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6513721021038723072
2019-02-28 17:45:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6506883138529128448
2019-01-28 06:05:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6495328080054325248
2019-01-21 16:41:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6491320270593323008
2018-09-20 13:49:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6447553519238021120
2018-06-09 05:06:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6410847906307379200
2018-06-06 19:32:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6409933910490341376
2018-05-28 12:47:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6406822532229447680
2018-02-24 13:34:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6373065726533701632
2018-02-03 15:12:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6364956994524286976
2017-10-29 16:27:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6330161549969285120
2017-06-03 14:04:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6275928082754965504?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6275928082754965504%2C6275932188794032128%29
2017-05-13 03:41:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6265768063690506240
2017-04-23 20:26:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6237479998467379200
2017-04-23 20:26:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6260077853350686720
2016-12-18 03:06:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6212104092324491264
2016-08-07 13:56:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6166218983340105728
